"x [nm]","y [nm]"
1579.31494,4711.16361
1922.32262,4021.26359
3237.7747,2785.54634
1591.38186,4698.07365
1913.83176,4008.41845
3257.27099,2774.01251
3253.71107,2759.6473
3465.1879,1665.1095
3258.45555,2766.17401
3455.78263,1654.53031
3247.73877,2767.0392
3256.97645,2759.38921
4965.58325,2590.54625
2107.22305,3809.86793
4970.33342,2584.5885
4958.14198,2569.1413
4959.31733,2583.35416
1503.44353,5574.66544
1479.07549,5568.06926
2114.00023,3764.69519
4490.05988,2533.5699
2082.70318,3757.83076
1528.22001,5331.64271
1621.96346,4748.98359
1627.84785,4761.29581
1641.08743,4814.36448
1487.66514,5389.97926
1492.08262,5401.03933
5285.03424,2708.5953
5273.17647,2713.7772
5260.82594,2713.32859
1609.75475,4814.34604
1505.35507,5040.95403
2980.3983,3017.02791
1505.10535,5037.86466
3011.4315,3029.10901
1602.29779,5012.5699
5558.50977,2894.8108
5869.09996,3147.32894
482.47478,1289.88973
546.94154,1322.23585
1994.85885,3760.7896
2926.74219,3103.4311
490.29938,1298.98937
1978.59741,3785.42922
2930.96407,3088.99093
1978.78407,3773.17155
2063.45465,2210.49781
1978.34611,3774.73731
2075.63644,2208.46486
1979.51359,3779.35754
2066.40715,2225.60722
1981.10949,3778.74068
1982.16059,3772.18941
2787.63287,2300.59823
2792.02383,2289.1381
4902.74687,2610.79127
2777.12591,2299.42104
2592.43895,3293.37333
2559.16863,3324.6098
4301.82089,2489.03953
4289.69488,2502.93629
4293.03997,2500.07341
4287.83292,2503.15781
5402.96783,2800.86947
2289.18473,3590.61986
2305.22028,3600.61514
4964.49696,2584.17628
5609.23708,2853.8678
5598.13981,2837.29501
4073.66175,2480.91233
5594.30185,2846.60425
4069.47759,2489.79664
4070.41864,2492.01879
4075.4171,2484.32593
2755.27976,3196.22203
2739.03189,3213.03404
2737.99911,3210.25684
4271.10595,2569.01431
2747.35528,3193.79568
3257.97923,2756.30833
4265.03728,2557.61377
4276.76826,2576.22431
2777.88811,2319.16457
2395.0442,3052.55796
3484.44176,1027.79652
3849.85139,2490.77463
3822.66948,2523.50392
4167.76835,2486.38133
4158.68636,2483.32999
4162.49626,2490.34545
1949.53696,3814.76573
4039.66026,2507.94312
4510.90103,2556.3787
1950.40841,3819.20335
4506.05571,2555.36164
4511.97225,2550.82366
1487.61048,5210.10071
4507.06303,2537.25142
1490.28654,5206.74972
1488.44227,5216.22871
1497.50598,5214.65158
689.62572,1667.7634
1494.20015,5209.99911
3018.4564,1916.78714
1496.16754,5203.29925
3371.98111,2580.27619
3489.72824,1104.54891
3377.15503,2578.02729
1479.93385,5190.98754
2621.2005,2715.12603
3377.66106,2577.90549
3024.56057,1934.88753
3149.84088,2923.53011
1667.00923,2013.93713
2603.65798,2724.28978
1660.81996,2016.20294
1649.7487,2015.54044
3165.60594,2915.3075
3161.79032,2913.33938
2667.6473,3245.52175
2011.22571,3926.80843
2660.15209,3249.28681
2003.76832,3938.84397
2653.81014,3295.16625
4752.87305,2531.17572
4744.33843,2534.44351
4742.75858,2540.34896
4746.34781,2543.89116
1596.5582,4788.7827
3454.51391,1157.87887
1565.03283,4783.55641
3473.7425,1162.30588
1574.56433,4784.57876
2640.55099,2374.93483
2641.85007,2377.31759
3476.9404,1180.94562
2683.60439,2393.39989
3471.67579,1178.62918
4741.89484,2532.41081
3453.08587,1200.63057
4746.12217,2533.04055
839.87777,1710.8348
4741.03587,2546.92572
4746.6187,2540.33433
2281.60353,3584.69131
2296.21513,3596.53879
2305.62754,3607.79011
2255.52413,3336.10842
2256.52981,3343.0662
2854.66878,2175.37807
2850.42569,2175.08361
2830.64428,2223.16693
2860.53847,2178.95373
2549.19795,2816.53137
2543.72895,2790.19527
2845.30163,2172.10666
2682.46147,2577.61312
2852.26061,2183.59652
2249.01253,2270.10887
2844.72073,2182.49605
2456.7695,2244.26972
2846.70466,2177.70883
2842.54361,2161.94298
5161.28286,2669.88348
2585.44639,2350.35732
5159.747,2681.23795
5182.14136,2698.76812
5163.4094,2665.90219
4761.83137,2596.03271
5164.50257,2702.05342
1708.69554,4410.74926
3866.80208,2456.44095
3866.68641,2451.88435
5349.14983,2762.10551
1528.7315,4934.4977
5345.62008,2763.87257
1515.32545,4918.99332
5350.1261,2764.45727
3862.50177,2472.35748
3867.38121,2450.7488
3862.35972,2450.09252
3934.36771,2461.35643
4054.01339,2484.4647
5348.64339,2784.62614
5345.88907,2755.44249
5293.94659,2740.92969
2228.13234,3662.40164
5120.45717,2669.61285
5131.52324,2676.45746
2223.38681,3669.53441
4976.61187,2601.80638
2916.48002,3098.49183
2383.80309,3474.99347
5519.08681,2806.12234
2387.46721,3478.6982
5510.43933,2806.71328
5519.09281,2803.72115
2234.63527,3671.34758
2223.35303,3655.46801
1731.0149,4345.63013
1726.87284,4347.52484
1724.92115,4345.12349
2214.09766,3662.56498
3768.43119,535.12916
1504.78964,5073.68315
1718.08917,4344.31034
1727.35513,4345.94597
3122.18372,2956.19879
1717.91941,4351.27107
3176.50561,2467.05274
3826.24948,2469.4861
3847.53418,2472.71665
3834.08122,2471.8097
3841.83544,2456.05853
3119.63708,2974.3669
5549.14347,2825.67788
3256.9091,2768.49872
3686.27956,647.36841
3901.57446,2475.08783
5309.6728,2764.85541
1703.67647,4529.61798
1700.65757,4525.7318
1495.55238,5189.89413
1484.97766,5198.52928
1494.72773,5191.0603
2904.16703,3108.41921
1468.52245,5193.49326
2904.12221,3113.78785
5527.58061,2836.56306
2629.1082,2374.24486
2916.8596,3105.20582
2636.15121,2396.20807
2904.45358,3112.67219
2701.30226,3075.81266
2892.13579,3107.69632
3743.06076,2468.92151
2415.84284,3045.00956
3738.93261,2458.41512
2418.13889,3045.37815
3741.52484,2471.58431
2409.573,3033.5468
4116.18997,2547.81197
4130.56001,2558.17769
1151.2274,1746.47359
4146.49515,2565.79499
1158.20377,1763.35087
4190.08146,2482.89581
4189.66159,2485.47498
4191.52013,2478.30573
1166.04963,1772.24936
2227.2206,3376.13937
2226.26163,3372.88394
2223.49401,3368.5194
2222.8303,3365.92196
1337.28751,1812.17455
2204.4034,3351.12056
1353.3545,1814.48867
5307.70653,2752.35776
5305.33331,2724.93166
1571.82582,4957.63747
5403.71031,2768.4249
5394.77772,2773.3564
5389.5323,2767.67965
5394.72245,2766.24678
5380.59812,2757.92645
3342.14779,2650.38498
5874.7505,2909.23697
1533.72675,1927.88297
5883.26922,2951.93948
1540.96636,1928.12817
5885.89861,2951.54643
1558.69176,1931.77233
5885.49069,2948.69629
5882.32327,2939.19412
2816.53666,2395.84764
2829.63826,2393.09001
2974.03044,1970.37723
2264.81614,2286.69898
2976.85339,1956.41402
2274.98075,2300.6625
1618.04097,2012.63852
1631.27758,2017.73453
1628.18992,2017.45609
1629.9253,2013.77143
2209.8004,3670.35421
1628.18809,2002.01759
2216.68628,3678.69702
1621.06904,2020.26133
1621.41118,2009.39711
5032.18902,2605.65482
3542.32798,834.77622
5041.07893,2611.11825
1968.72766,3707.15157
3553.68848,835.94432
3574.3752,824.6983
3561.28691,822.8925
1622.52855,4658.76034
3380.38192,2562.90463
4945.09614,2633.05919
4941.85961,2637.61676
3409.29747,2567.25943
489.23552,1269.27474
1655.66149,4696.01903
3401.83963,2570.26694
5544.59971,2831.49429
5560.05517,2821.63639
3414.20228,2443.40978
5569.47036,2819.31661
1973.47052,3939.82147
3409.23256,2445.8724
1972.4954,3938.74664
3406.79133,2470.2444
1976.79427,3949.84396
1982.3856,3941.01362
5698.76703,2979.99006
1689.68367,4521.1397
5708.85353,3013.51858
1611.71952,4644.96567
5669.30949,3007.96297
1614.76115,4639.79097
2000.28906,3684.93335
3513.19955,2492.86414
5555.20297,2888.42809
1639.01105,4498.15212
1657.39963,4488.68481
1665.6437,4488.83501
1656.33429,4497.79163
1652.59834,4478.65171
3567.97128,2478.03773
1820.74176,4050.5059
1802.83756,4053.10873
3143.49017,2924.54816
3154.42281,2920.59638
3704.95888,2463.67239
4545.76368,2527.63075
3146.94911,2909.59564
4549.25509,2526.31539
1066.27294,1789.53258
3144.1864,2911.66483
4555.56059,2535.77941
1074.38717,1727.91584
3142.02243,2929.03315
3701.58084,2446.70576
911.31092,1717.61399
850.9527,1709.11767
852.35716,1709.18275
1073.58035,1737.45076
2866.93551,2401.35145
3547.25609,890.60987
1071.91469,1736.45568
3487.851,872.4346
5110.52381,2634.29968
1063.01266,1742.09971
2875.18623,2395.6144
1079.72664,1734.29281
2871.28892,2410.2787
1556.41201,4825.8891
1553.19228,4823.56932
1560.50742,4830.95791
3477.53574,1292.40113
1585.72112,4823.22902
1473.18534,5424.63456
3713.57372,2449.96985
3716.18532,2450.5967
3717.43157,2447.90126
1060.48388,1726.00567
1066.97349,1727.2762
3503.61619,1259.48463
1064.63765,1729.32274
3210.24711,1801.62828
1073.6588,1730.98021
3207.25064,1808.32355
1083.62023,1720.69318
3206.18504,1790.86388
4604.94106,2521.86945
3242.9988,2425.46056
5530.34082,2834.90615
3244.19163,2422.99182
5523.50027,2830.75983
3241.83919,2425.50035
5520.98895,2826.05065
5561.217,2819.25819
2018.35985,3674.11348
3442.29214,2429.14322
2039.14883,3678.1873
3439.49958,2424.0673
1976.26081,2195.21809
2041.54061,3672.70984
3439.99294,2428.7653
3438.78184,2429.03816
3436.67625,2427.57364
3441.21831,2432.65835
5451.60638,2783.69361
3420.86592,2430.53972
5053.04973,2675.20554
5053.00699,2676.88243
3968.01257,2482.97767
3963.54656,2477.52094
5034.11507,2677.06054
3962.45494,2486.77191
5019.75508,2679.42235
2566.72399,2342.09792
3505.28658,1442.96513
2241.25871,3365.77828
2623.13776,2667.53575
3540.25462,1376.97006
2639.64263,2634.61588
2610.39517,2504.69458
2566.31532,2350.93597
2138.43427,2237.15142
2107.34113,2253.06602
2130.32875,2242.52149
3789.92499,552.98701
3675.46155,2460.54048
3676.13953,2459.52796
2010.25645,3721.79931
2012.13112,3732.40904
1745.41159,2102.99628
2025.11411,3730.88428
1750.0725,2098.82192
2001.82067,3910.69454
2005.64602,3908.51387
4111.444,2462.03886
2000.75778,3906.25831
4111.10134,2478.90102
1997.87067,3919.47985
2107.01699,3557.25728
2118.77633,3557.01923
4108.68941,2472.7571
4187.31652,2482.9269
3514.7544,1448.89687
4232.30141,2498.32664
3520.87226,1451.15307
4120.48137,2477.96338
4123.48703,2480.99176
3512.04827,1458.85155
1972.6353,3787.20267
4824.91159,2539.89561
1879.36581,4036.53723
3323.9543,2632.66917
1864.8299,4112.2681
3971.04084,2485.72466
1929.91645,3894.40166
3381.37398,2450.13332
3971.85582,2475.83319
1854.53928,4109.34443
3384.52519,2436.31383
3394.26524,2433.95703
3979.20329,2480.93424
3993.25833,2481.54653
1965.33419,3770.50311
3366.08024,2449.23405
1954.0189,3769.67418
3375.46614,2437.81314
3383.64133,2429.36838
1917.86925,2168.58318
3375.90384,2439.19716
3385.46752,2441.88109
3383.19659,2441.66548
1534.40669,5206.17159
3416.80535,2455.07594
2467.65978,2336.40968
2460.65842,2329.94255
1533.74492,4797.69104
2462.06833,2331.68969
1549.25348,4807.87932
1489.70956,5776.93243
1492.73754,5776.99346
1488.846,5780.10224
5432.27011,2783.61846
1490.43672,5782.75266
5425.50295,2796.0512
1496.1664,5772.80828
2030.83357,3872.20696
3127.07972,2920.45969
2029.9352,3870.34044
2464.79245,2334.7966
3142.64253,2920.69509
2435.6575,2338.98133
3163.84462,2933.01897
3146.48294,2918.53676
3142.49561,2917.68175
4672.70592,2593.36436
4673.3522,2566.2193
3326.46287,2644.05228
3327.51723,2639.23482
3334.42603,2648.92367
2075.93189,3609.97185
2077.64489,3616.82137
2082.00465,3619.39758
2080.21956,3610.33168
2086.61277,3610.46166
1910.11979,2171.28418
1912.18783,2166.2473
2935.80427,2421.90175
2909.02364,2418.48035
3383.13191,1709.90118
3383.84378,1702.95202
2517.91363,2343.62198
2668.95353,3232.43051
2506.35796,2341.32952
578.07114,1548.06057
2502.65138,2342.6014
2506.61167,2338.62307
3619.98766,687.10561
3619.92052,682.65687
2504.29244,2349.00837
5345.91176,2768.83679
1496.4976,5115.42881
5360.92292,2773.65299
2170.99582,2265.88724
4198.22574,2501.13311
2160.64284,2263.64112
2168.05615,2270.91435
2162.77056,2267.30613
2155.62413,2264.43928
2170.03523,2259.05024
2982.29775,1970.27491
3913.45482,2463.32678
2169.73137,2267.90248
2160.51322,2263.4154
3884.4793,2458.14224
2021.08402,3639.3078
2024.23427,3674.23724
2795.25675,2308.6125
2038.15288,3675.98597
696.75298,1708.79257
730.215,1688.5104
753.16269,1697.97853
754.46873,1699.74485
712.61781,1687.7922
4148.28053,2495.86663
4144.83219,2496.00605
1117.0641,1753.06997
1100.26745,1741.41945
1113.50722,1761.1671
1108.29652,1752.20403
1106.16022,1753.26914
1104.62464,1754.49396
1110.78797,1750.25988
3181.63763,2865.21297
1089.11343,1763.44892
5475.70418,2834.59307
5467.88376,2824.44624
5467.17334,2827.21863
5487.0804,2835.40398
1747.9351,2104.24232
1746.72662,2100.61016
2436.72136,3029.83942
2427.01997,3018.16988
2426.56248,3017.8705
2808.4736,2313.1678
2434.20158,3017.77455
2799.25478,2309.29772
2802.62504,2300.60632
2799.23213,2307.24879
2798.72091,2303.09437
2808.68311,2308.02267
2251.76912,3601.09555
1891.08259,2152.29276
1924.17443,2162.48576
2556.05377,3331.7681
2566.92266,3334.97566
5346.41711,2783.73951
2562.53763,3338.11032
2523.40647,3325.23646
2292.87108,3261.38201
2289.9131,3268.12294
2294.65865,3274.53162
2337.20986,3276.10909
2550.91931,3334.77484
5198.11723,2663.97657
2563.74003,3331.76252
5176.86721,2670.3237
2562.6118,3337.30159
3452.2904,1155.56411
2560.7526,3330.12191
5125.63412,2680.65089
3454.43514,1106.67344
5135.32769,2689.92757
3478.84947,1107.49279
5371.82181,2779.88261
2631.04576,2664.51718
983.34742,1718.66951
2635.16603,2675.49125
990.76894,1749.09974
1256.66237,1770.02577
5621.20344,2930.10634
5346.04969,2772.18985
5445.343,2799.5803
1563.02321,4766.22154
5160.61099,2666.89126
1969.80226,3773.51004
5176.35687,2694.92381
1959.50699,3773.0398
5159.29516,2668.41554
1970.236,3771.20157
5162.16252,2668.4448
1971.57144,3781.11452
5141.78521,2652.73703
1963.7144,3771.94118
1967.02236,3752.87522
2045.74499,2213.98931
2039.27117,2213.09689
3370.74224,2623.0761
3366.28907,2613.56758
3366.25811,2619.73433
3368.12672,2614.73769
5025.95456,2665.32057
3369.40412,2621.75574
5038.88889,2659.54544
3365.21388,2625.42409
3359.14126,2616.13602
5098.38615,2689.44454
5106.62771,2685.64052
5103.82647,2683.9146
5164.1661,2701.27306
5173.80326,2690.0115
5170.92852,2698.51586
5162.07937,2697.53513
5135.39645,2689.75986
3841.56026,2488.55745
5103.6482,2689.0557
3846.12429,2493.56561
2458.3462,2955.406
4629.50322,2520.41754
2456.25638,2952.12331
4647.20449,2527.66141
2455.22068,2953.78957
4647.34678,2526.40926
2453.88358,2954.97235
4661.23784,2516.09368
3323.14494,1766.27176
3756.69169,604.64371
5856.11055,3117.97319
3317.81124,1748.81814
5458.56087,2824.65777
2461.41811,2953.69562
2439.86893,2984.44827
3314.09029,2666.78525
1967.68685,3795.31174
3317.47095,2668.71385
1982.1629,3775.87602
3314.73975,2669.19028
4058.31078,2558.10853
2068.37963,2233.09175
2081.70008,2225.61397
3361.19233,2449.24204
3354.01023,2445.64935
4210.05614,2560.14095
3472.18262,1031.97543
4038.70888,2471.41207
3479.21267,1023.48164
3943.30046,2476.4385
3926.55642,2518.6669
2399.42178,3062.49744
5755.99195,2905.04084
2403.33422,3071.96175
3116.30463,1867.94991
3092.10283,1868.49524
3940.69629,2518.89621
4669.84424,2532.36121
1559.16602,1927.4809
4677.85876,2527.32139
1623.81972,1965.45717
4677.2027,2533.96313
1579.66921,1950.03911
4678.88193,2536.85451
4670.54618,2530.24275
3934.86219,2514.25516
4679.89288,2533.41404
3922.21451,2533.05046
4676.94519,2538.70773
4679.45568,2520.95545
4679.42476,2526.48481
3473.32475,997.03119
3485.25664,981.17309
3499.09942,986.60616
3482.61516,982.57722
3505.15636,971.25988
1476.8845,5347.00245
1473.32911,5329.47512
1919.05579,2176.48535
1960.44757,2180.23897
1677.55067,2044.73895
2587.61641,2727.48271
5354.41652,2722.21503
1484.36718,5342.59537
2574.07265,2740.79669
5334.54473,2755.44779
2203.88642,3393.30251
2201.85699,3388.33167
1752.24088,4269.23781
1752.75541,4268.25189
5748.317,2888.46747
5750.9141,2898.47836
5748.73141,2897.12002
5763.45973,2961.6137
3001.35011,1952.863
3234.19673,2785.79268
5062.44843,2636.77339
5795.22157,3042.14312
2985.54772,1967.06756
5075.15749,2621.34081
2998.85346,1944.42197
3447.10772,1127.59232
5067.20576,2626.52608
3473.9213,1108.39403
5796.96004,3066.3318
3510.67224,1096.39169
3479.42663,2479.34083
5863.46429,3018.21237
3477.59583,2482.15122
3511.81584,2453.55729
3532.35188,2440.3436
540.08832,1461.61615
1616.34101,4587.75931
1579.64029,5687.12069
1659.93772,4730.15969
1691.59724,4400.79379
1485.57106,5459.65915
1695.68548,4392.04829
1700.54692,4398.94166
2685.98606,2530.30728
1711.75563,4399.56629
2697.15009,2539.43566
2694.28556,2531.21403
2689.75954,2535.99201
1766.38479,4160.36715
1749.1791,4160.97938
5374.72618,2788.15025
1781.82049,4164.96625
1773.81679,4160.46028
1777.08186,4137.40189
2203.83763,3690.45965
1775.48764,4159.86828
1773.9551,4171.98623
1778.53649,4150.32562
1905.68798,4022.14692
1755.85358,4275.7864
3372.20142,2620.31745
1750.90748,4282.43463
3357.02058,2603.29169
1754.44635,4258.74288
1718.03285,4368.53438
1719.08062,4368.24828
2782.52968,3185.85749
2778.05244,3175.01807
5427.1481,2798.99831
2783.3717,3180.14546
5433.11174,2800.65392
2787.15574,3185.41328
5104.68034,2694.28673
2771.21907,3180.07949
3600.0812,2448.50571
3599.919,2445.46467
4457.50995,2541.52682
1538.09609,4857.58753
4467.43567,2533.82914
1488.11226,5386.95976
1457.3571,5391.46136
1503.23523,5404.18739
4870.8247,2626.75165
1666.64322,4523.72315
4875.20107,2622.87519
1660.07652,4522.10294
2838.88587,2183.11096
4069.52163,2544.09769
2723.80511,2395.56409
4071.12883,2549.43059
4065.6905,2540.89162
3483.10617,933.12866
4063.49417,2541.53925
1615.36425,4605.20061
2841.80657,2187.26404
3477.18117,937.48082
2846.35422,2173.64606
2844.78831,2173.96842
3485.95516,936.38991
3494.24563,941.1614
3481.65266,1281.25849
1538.81685,4989.90404
4059.45249,2543.78094
1584.81725,4725.60721
1873.51504,4037.62503
4092.00504,2549.3237
4082.60566,2550.68313
1872.13799,4037.93461
4556.28556,2546.17495
1992.02058,3752.60465
4567.30492,2536.69617
506.15111,1351.72656
1999.14556,3736.18719
1825.98779,4059.17932
2388.27006,3489.35306
2391.8245,3484.42857
4798.03546,2580.61667
1475.06394,5469.95944
4798.54852,2588.83117
2236.0205,3381.78328
4795.73892,2591.62464
2206.23245,3378.22886
4796.51368,2583.46543
2205.77619,3395.13716
2323.72027,3556.02184
1483.73435,5457.85241
1532.42583,4957.65383
1534.09797,4938.95849
1536.44189,4949.42084
2223.96478,3382.84316
1533.89917,4943.63979
2223.28015,3381.63798
1554.21182,4931.14983
2225.9094,3382.59889
1532.03756,4963.42007
2236.86161,3387.46767
1520.5724,4968.71577
1168.13983,1772.05644
1529.29397,4974.45404
1163.43438,1752.27065
1545.09025,4967.59353
1177.60414,1770.51361
2789.72596,2392.30584
2816.94354,2326.80342
2802.11366,2396.94833
3700.76952,2453.43018
1789.98234,4203.68311
1783.22523,4192.44897
2469.05327,2942.22172
1785.85637,4209.04689
2399.53516,3097.39213
2381.90041,3124.98954
2462.64303,2938.68258
1730.91672,4327.39034
3084.05756,1871.57344
3086.73205,1870.92429
2289.14844,3576.31868
2303.27685,3576.56901
2305.32633,3583.71367
1622.3165,2023.85636
1640.93823,2023.18711
2376.36463,2307.94006
2371.64309,2315.82312
2373.07457,2317.82748
2371.51529,2311.7981
2360.2569,3154.08474
2088.17858,3798.79216
2088.50054,3803.67951
2079.54803,3803.81624
2086.25478,3800.52695
2088.61261,3804.70108
2093.21978,3805.46253
2088.07077,3799.33263
2087.77094,3803.96525
2089.34679,3816.95545
5365.1795,2776.01545
3114.66434,2959.13993
3112.45893,2965.68799
5459.12886,2833.02986
5459.57069,2845.01656
2759.50681,2431.52908
3811.04674,2505.87686
3798.23338,2484.7229
3018.6001,1909.9346
2769.22643,2419.44734
3259.40057,2438.4027
3260.83218,2441.58632
2755.53983,2416.76033
2847.80731,3107.00147
3473.79174,1258.52162
3533.12763,1242.69196
2768.91048,2424.95298
1989.08717,3731.1875
2757.13574,2421.12258
2773.43048,2428.80766
3311.28488,2444.19589
2763.58273,2422.59511
2761.36592,2417.70291
4057.07208,2485.27939
1966.86589,3729.7351
1987.79395,3739.89918
1987.05832,3743.39457
4364.26696,2527.72048
4359.91993,2527.81205
1991.22084,3734.04541
4061.2637,2483.22738
1988.59341,3738.4054
2764.46673,2434.52874
4056.21847,2481.10644
560.39007,1437.55366
2013.80382,3761.75623
2760.12696,2419.67324
4072.45566,2473.3148
547.31113,1463.37759
4734.51359,2559.00805
2749.25818,2421.37092
4722.8508,2537.78906
2765.35878,2426.02619
1464.18468,5442.3331
2766.78696,2422.91658
4735.90612,2536.26249
1476.60325,5424.05758
